Date,close,high,low,open,volume,rsi,ema_20,ema_50,atr,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2016-03-15,0.7867910265922546,0.7916870457554053,0.7728373778137906,0.7865462431436427,226216000,62.962103895083104,0.7664095293766693,0.7240827012062073,0.02269391625321468,0.0203072603234552,-0.00042512617535078734,0.020732386498805988
2016-03-16,0.8102919459342957,0.8129847973817642,0.7772437867606962,0.7809158303867199,363644000,68.68233238060257,0.7705888071440622,0.7274634559014265,0.023625851565204206,0.021248250706270455,0.00041269136597157224,0.020835559340298883
2016-03-17,0.8034376502037048,0.8112712470491839,0.7924215762115647,0.8073544778090249,353680000,65.50471014259824,0.7737172683878376,0.7304428360701433,0.02328469579894813,0.021196567150693735,0.00028880624831587737,0.020907760902377857
2016-03-18,0.8276731371879578,0.8384443715527059,0.8078442115809635,0.812985074409163,545512000,70.67149879035722,0.7788559225592777,0.7342557890551556,0.02412198333823763,0.02284783321671291,0.001552057851468041,0.02129577536524487
2016-03-21,0.8301212191581726,0.8303660027160197,0.811516326362696,0.8203291764621511,337780000,71.14170723131478,0.7837383317591724,0.7380152176866466,0.02374538998217235,0.02407647461401896,0.0022245593990192734,0.021851915214999688
2016-03-22,0.8286521434783936,0.8345273555965489,0.8183704784977514,0.8274281677044762,242012000,70.4121638203182,0.7880158376371935,0.7415696069333817,0.02320335334764558,0.024647518393988377,0.0022364825431909485,0.02241103585079743
2016-03-23,0.8428506851196289,0.8489706810762485,0.8286521917775834,0.8323242360436861,429008000,73.26567948235925,0.7932382040640921,0.7455414139210776,0.02299729507980339,0.025946681162849483,0.002828516249641644,0.02311816491320784
2016-03-24,0.8440746665000916,0.8455434842161647,0.8325690249994584,0.8352618185688165,244956000,73.50291564935559,0.7980797719151397,0.7494054630418232,0.022281378232439312,0.02676649459714675,0.0029186637471511276,0.023847830849995623
2016-03-28,0.8526426553726196,0.8563146409722275,0.8416265818434785,0.8426057741123633,265388000,75.1643243961449,0.8032762370063282,0.7534539803881289,0.021738998296461434,0.02778725358425216,0.0031515381874052256,0.024635715396846933
2016-03-29,0.8663514256477356,0.8683098099671758,0.8470121324413663,0.8489705167608066,261812000,77.58593001822142,0.8092833978293194,0.7578813311826234,0.02170747538427201,0.02936390678886802,0.003782553113616867,0.025581353675251155
2016-03-30,0.8754091262817383,0.8874043917155944,0.8690442891794817,0.8695339144816387,376700000,79.04011758414315,0.8155810862533592,0.7624902643237652,0.02166072471881392,0.03098709659475385,0.004324594335602151,0.026662502259151698
2016-03-31,0.8722269535064697,0.8812845864099548,0.8653725475357806,0.8793262013798074,379884000,77.14643986654808,0.8209759307536555,0.7667936638995576,0.02125010430133965,0.03165184865324988,0.003991477115278544,0.027660371537971337
2016-04-01,0.8849565982818604,0.8854462237037168,0.8602316525989445,0.8668412747855659,348292000,79.28455001595584,0.8270693276611035,0.7714275044635696,0.02153328050158484,0.03282743120363263,0.004133647732529035,0.028693783471103594
2016-04-04,0.8763882517814636,0.8969515790635922,0.8729610500228264,0.8923003433253546,393940000,74.249159340846,0.8317663680535188,0.7755436122015262,0.021708798254383484,0.032690855062691426,0.0031976572732702636,0.029493197789421163
2016-04-05,0.8751643300056458,0.8832427679994925,0.8651274491969886,0.8685547095316176,339568000,73.53077792220232,0.8358995072870546,0.7794503070173741,0.021452121150677805,0.03211367082128813,0.002096378425493574,0.030017292395794558
2016-04-06,0.8763882517814636,0.8768778770463344,0.8477465453676126,0.8641482038112216,453376000,73.80373080012828,0.8397555781912841,0.7832517950473383,0.022000636188395227,0.03139312797243321,0.0011006684613109191,0.03029245951112229
